Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
POST Submit Survey 1725,1,5401,5401,5401,0.00,0.000%,.18515,16.14,0.46,89269.0
POST Submit Survey 1726,1,4890,4890,4890,0.00,0.000%,.20450,17.83,0.51,89269.0
POST Submit Survey 1727,1,4895,4895,4895,0.00,0.000%,.20429,17.81,0.51,89269.0
POST Submit Survey 1728,1,4362,4362,4362,0.00,0.000%,.22925,19.99,0.57,89269.0
POST Submit Survey 1729,1,5390,5390,5390,0.00,0.000%,.18553,16.17,0.46,89269.0
POST Submit Survey 1730,1,4926,4926,4926,0.00,0.000%,.20300,17.70,0.51,89269.0
POST Submit Survey 1731,1,4858,4858,4858,0.00,0.000%,.20585,17.94,0.51,89269.0
POST Submit Survey 1732,1,5450,5450,5450,0.00,0.000%,.18349,16.00,0.46,89269.0
POST Submit Survey 1733,1,4934,4934,4934,0.00,0.000%,.20268,17.67,0.51,89269.0
POST Submit Survey 1734,1,4408,4408,4408,0.00,0.000%,.22686,19.78,0.57,89269.0
POST Submit Survey 1736,1,4390,4390,4390,0.00,0.000%,.22779,19.86,0.57,89269.0
POST Submit Survey 1735,1,5460,5460,5460,0.00,0.000%,.18315,15.97,0.46,89269.0
POST Submit Survey 1737,1,4983,4983,4983,0.00,0.000%,.20068,17.49,0.50,89269.0
POST Submit Survey 1738,1,5409,5409,5409,0.00,0.000%,.18488,16.12,0.46,89269.0
POST Submit Survey 1739,1,4461,4461,4461,0.00,0.000%,.22416,19.54,0.56,89269.0
POST Submit Survey 1740,1,4931,4931,4931,0.00,0.000%,.20280,17.68,0.51,89269.0
POST Submit Survey 1741,1,5410,5410,5410,0.00,0.000%,.18484,16.11,0.46,89269.0
POST Submit Survey 1742,1,4881,4881,4881,0.00,0.000%,.20488,17.86,0.51,89269.0
POST Submit Survey 1743,1,4401,4401,4401,0.00,0.000%,.22722,19.81,0.57,89269.0
POST Submit Survey 1744,1,5354,5354,5354,0.00,0.000%,.18678,16.28,0.47,89269.0
POST Submit Survey 1745,1,4886,4886,4886,0.00,0.000%,.20467,17.84,0.51,89269.0
POST Submit Survey 1746,1,4897,4897,4897,0.00,0.000%,.20421,17.80,0.51,89269.0
POST Submit Survey 1747,1,4842,4842,4842,0.00,0.000%,.20653,18.00,0.51,89269.0
POST Submit Survey 1749,1,4335,4335,4335,0.00,0.000%,.23068,20.11,0.57,89269.0
POST Submit Survey 1748,1,5373,5373,5373,0.00,0.000%,.18612,16.22,0.46,89269.0
POST Submit Survey 1750,1,4381,4381,4381,0.00,0.000%,.22826,19.90,0.57,89269.0
POST Submit Survey 1751,1,5336,5336,5336,0.00,0.000%,.18741,16.34,0.47,89269.0
POST Submit Survey 1752,1,4837,4837,4837,0.00,0.000%,.20674,18.02,0.52,89269.0
POST Submit Survey 1753,1,4886,4886,4886,0.00,0.000%,.20467,17.84,0.51,89269.0
POST Submit Survey 1754,1,4370,4370,4370,0.00,0.000%,.22883,19.95,0.57,89269.0
POST Submit Survey 1756,1,4348,4348,4348,0.00,0.000%,.22999,20.05,0.57,89269.0
POST Submit Survey 1755,1,5436,5436,5436,0.00,0.000%,.18396,16.04,0.46,89269.0
POST Submit Survey 1757,1,4822,4822,4822,0.00,0.000%,.20738,18.08,0.52,89269.0
POST Submit Survey 1758,1,5359,5359,5359,0.00,0.000%,.18660,16.27,0.47,89269.0
POST Submit Survey 1759,1,4880,4880,4880,0.00,0.000%,.20492,17.86,0.51,89269.0
POST Submit Survey 1760,1,4897,4897,4897,0.00,0.000%,.20421,17.80,0.51,89269.0
POST Submit Survey 1761,1,5354,5354,5354,0.00,0.000%,.18678,16.28,0.47,89269.0
POST Submit Survey 1762,1,4844,4844,4844,0.00,0.000%,.20644,18.00,0.51,89269.0
POST Submit Survey 1763,1,4363,4363,4363,0.00,0.000%,.22920,19.98,0.57,89269.0
POST Submit Survey 1764,1,5340,5340,5340,0.00,0.000%,.18727,16.33,0.47,89269.0
POST Submit Survey 1765,1,4374,4374,4374,0.00,0.000%,.22862,19.93,0.57,89269.0
POST Submit Survey 1766,1,4882,4882,4882,0.00,0.000%,.20483,17.86,0.51,89269.0
POST Submit Survey 1767,1,4861,4861,4861,0.00,0.000%,.20572,17.93,0.51,89269.0
POST Submit Survey 1768,1,4348,4348,4348,0.00,0.000%,.22999,20.05,0.57,89269.0
POST Submit Survey 1769,1,5361,5361,5361,0.00,0.000%,.18653,16.26,0.46,89269.0
POST Submit Survey 1770,1,5410,5410,5410,0.00,0.000%,.18484,16.11,0.46,89269.0
POST Submit Survey 1771,1,4842,4842,4842,0.00,0.000%,.20653,18.00,0.51,89269.0
POST Submit Survey 1772,1,4857,4857,4857,0.00,0.000%,.20589,17.95,0.51,89269.0
POST Submit Survey 1773,1,4394,4394,4394,0.00,0.000%,.22758,19.84,0.57,89269.0
POST Submit Survey 1774,1,4865,4865,4865,0.00,0.000%,.20555,17.92,0.51,89269.0
POST Submit Survey 1775,1,5365,5365,5365,0.00,0.000%,.18639,16.25,0.46,89269.0
POST Submit Survey 1776,1,5332,5332,5332,0.00,0.000%,.18755,16.35,0.47,89269.0
POST Submit Survey 1777,1,4357,4357,4357,0.00,0.000%,.22952,20.01,0.57,89269.0
POST Submit Survey 1778,1,4880,4880,4880,0.00,0.000%,.20492,17.86,0.51,89269.0
POST Submit Survey 1779,1,4832,4832,4832,0.00,0.000%,.20695,18.04,0.52,89269.0
POST Submit Survey 1780,1,4351,4351,4351,0.00,0.000%,.22983,20.04,0.57,89269.0
POST Submit Survey 1781,1,5332,5332,5332,0.00,0.000%,.18755,16.35,0.47,89269.0
POST Submit Survey 1782,1,5354,5354,5354,0.00,0.000%,.18678,16.28,0.47,89269.0
POST Submit Survey 1783,1,4361,4361,4361,0.00,0.000%,.22931,19.99,0.57,89269.0
POST Submit Survey 1784,1,5032,5032,5032,0.00,0.000%,.19873,17.32,0.50,89269.0
POST Submit Survey 1785,1,5012,5012,5012,0.00,0.000%,.19952,17.39,0.50,89269.0
POST Submit Survey 1786,1,4407,4407,4407,0.00,0.000%,.22691,19.78,0.57,89269.0
POST Submit Survey 1787,1,5005,5005,5005,0.00,0.000%,.19980,17.42,0.50,89269.0
POST Submit Survey 1788,1,5369,5369,5369,0.00,0.000%,.18625,16.24,0.46,89269.0
POST Submit Survey 1789,1,4893,4893,4893,0.00,0.000%,.20437,17.82,0.51,89269.0
POST Submit Survey 1790,1,5350,5350,5350,0.00,0.000%,.18692,16.29,0.47,89269.0
POST Submit Survey 1791,1,4893,4893,4893,0.00,0.000%,.20437,17.82,0.51,89269.0
POST Submit Survey 1792,1,4459,4459,4459,0.00,0.000%,.22427,19.55,0.56,89269.0
POST Submit Survey 1793,1,4404,4404,4404,0.00,0.000%,.22707,19.79,0.57,89269.0
POST Submit Survey 1794,1,4822,4822,4822,0.00,0.000%,.20738,18.08,0.52,89269.0
POST Submit Survey 1795,1,5395,5395,5395,0.00,0.000%,.18536,16.16,0.46,89269.0
POST Submit Survey 1796,1,5334,5334,5334,0.00,0.000%,.18748,16.34,0.47,89269.0
POST Submit Survey 1797,1,4896,4896,4896,0.00,0.000%,.20425,17.81,0.51,89269.0
POST Submit Survey 1798,1,4390,4390,4390,0.00,0.000%,.22779,19.86,0.57,89269.0
POST Submit Survey 1799,1,4847,4847,4847,0.00,0.000%,.20631,17.99,0.51,89269.0
POST Submit Survey 1800,1,4377,4377,4377,0.00,0.000%,.22847,19.92,0.57,89269.0
POST Submit Survey 1801,1,5358,5358,5358,0.00,0.000%,.18664,16.27,0.47,89269.0
POST Submit Survey 1802,1,4889,4889,4889,0.00,0.000%,.20454,17.83,0.51,89269.0
POST Submit Survey 1803,1,4940,4940,4940,0.00,0.000%,.20243,17.65,0.50,89269.0
POST Submit Survey 1804,1,4816,4816,4816,0.00,0.000%,.20764,18.10,0.52,89269.0
POST Submit Survey 1805,1,5353,5353,5353,0.00,0.000%,.18681,16.29,0.47,89269.0
POST Submit Survey 1806,1,4383,4383,4383,0.00,0.000%,.22815,19.89,0.57,89269.0
POST Submit Survey 1807,1,4358,4358,4358,0.00,0.000%,.22946,20.00,0.57,89269.0
POST Submit Survey 1808,1,5349,5349,5349,0.00,0.000%,.18695,16.30,0.47,89269.0
POST Submit Survey 1809,1,4868,4868,4868,0.00,0.000%,.20542,17.91,0.51,89269.0
POST Submit Survey 1810,1,4947,4947,4947,0.00,0.000%,.20214,17.62,0.50,89269.0
POST Submit Survey 1811,1,5356,5356,5356,0.00,0.000%,.18671,16.28,0.47,89269.0
POST Submit Survey 1812,1,4375,4375,4375,0.00,0.000%,.22857,19.93,0.57,89269.0
POST Submit Survey 1813,1,4376,4376,4376,0.00,0.000%,.22852,19.92,0.57,89269.0
POST Submit Survey 1814,1,4819,4819,4819,0.00,0.000%,.20751,18.09,0.52,89269.0
POST Submit Survey 1815,1,5349,5349,5349,0.00,0.000%,.18695,16.30,0.47,89269.0
POST Submit Survey 1816,1,4900,4900,4900,0.00,0.000%,.20408,17.79,0.51,89269.0
POST Submit Survey 1817,1,4875,4875,4875,0.00,0.000%,.20513,17.88,0.51,89269.0
POST Submit Survey 1818,1,5296,5296,5296,0.00,0.000%,.18882,16.46,0.47,89269.0
POST Submit Survey 1819,1,4838,4838,4838,0.00,0.000%,.20670,18.02,0.52,89269.0
POST Submit Survey 1820,1,4345,4345,4345,0.00,0.000%,.23015,20.06,0.57,89269.0
POST Submit Survey 1822,1,4349,4349,4349,0.00,0.000%,.22994,20.05,0.57,89269.0
POST Submit Survey 1821,1,5379,5379,5379,0.00,0.000%,.18591,16.21,0.46,89269.0
POST Submit Survey 1823,1,4893,4893,4893,0.00,0.000%,.20437,17.82,0.51,89269.0
POST Submit Survey 1824,1,4817,4817,4817,0.00,0.000%,.20760,18.10,0.52,89269.0
POST Submit Survey 1826,1,4350,4350,4350,0.00,0.000%,.22989,20.04,0.57,89269.0
POST Submit Survey 1825,1,5357,5357,5357,0.00,0.000%,.18667,16.27,0.47,89269.0
POST Submit Survey 1827,1,5369,5369,5369,0.00,0.000%,.18625,16.24,0.46,89269.0
POST Submit Survey 1828,1,4848,4848,4848,0.00,0.000%,.20627,17.98,0.51,89269.0
POST Submit Survey 1829,1,4831,4831,4831,0.00,0.000%,.20700,18.05,0.52,89269.0
POST Submit Survey 1830,1,4380,4380,4380,0.00,0.000%,.22831,19.90,0.57,89269.0
POST Submit Survey 1831,1,4899,4899,4899,0.00,0.000%,.20412,17.79,0.51,89269.0
POST Submit Survey 1832,1,5368,5368,5368,0.00,0.000%,.18629,16.24,0.46,89269.0
POST Submit Survey 1834,1,4394,4394,4394,0.00,0.000%,.22758,19.84,0.57,89269.0
POST Submit Survey 1833,1,5395,5395,5395,0.00,0.000%,.18536,16.16,0.46,89269.0
POST Submit Survey 1835,1,4893,4893,4893,0.00,0.000%,.20437,17.82,0.51,89269.0
POST Submit Survey 1836,1,4314,4314,4314,0.00,0.000%,.23180,20.21,0.58,89269.0
POST Submit Survey 1837,1,4892,4892,4892,0.00,0.000%,.20442,17.82,0.51,89269.0
POST Submit Survey 1838,1,4847,4847,4847,0.00,0.000%,.20631,17.99,0.51,89269.0
POST Submit Survey 1839,1,5334,5334,5334,0.00,0.000%,.18748,16.34,0.47,89269.0
POST Submit Survey 1840,1,4374,4374,4374,0.00,0.000%,.22862,19.93,0.57,89269.0
POST Submit Survey 1841,1,5348,5348,5348,0.00,0.000%,.18699,16.30,0.47,89269.0
POST Submit Survey 1842,1,4893,4893,4893,0.00,0.000%,.20437,17.82,0.51,89269.0
POST Submit Survey 1843,1,5108,5108,5108,0.00,0.000%,.19577,17.07,0.49,89269.0
POST Submit Survey 1844,1,4600,4600,4600,0.00,0.000%,.21739,18.95,0.54,89269.0
POST Submit Survey 1845,1,5459,5459,5459,0.00,0.000%,.18318,15.97,0.46,89269.0
POST Submit Survey 1846,1,5116,5116,5116,0.00,0.000%,.19547,17.04,0.49,89269.0
POST Submit Survey 1847,1,5557,5557,5557,0.00,0.000%,.17995,15.69,0.45,89269.0
POST Submit Survey 1848,1,4949,4949,4949,0.00,0.000%,.20206,17.62,0.50,89269.0
POST Submit Survey 1849,1,4897,4897,4897,0.00,0.000%,.20421,17.80,0.51,89269.0
POST Submit Survey 1850,1,4342,4342,4342,0.00,0.000%,.23031,20.08,0.57,89269.0
POST Submit Survey 1851,1,4362,4362,4362,0.00,0.000%,.22925,19.99,0.57,89269.0
POST Submit Survey 1852,1,5366,5366,5366,0.00,0.000%,.18636,16.25,0.46,89269.0
POST Submit Survey 1853,1,4861,4861,4861,0.00,0.000%,.20572,17.93,0.51,89269.0
POST Submit Survey 1854,1,4949,4949,4949,0.00,0.000%,.20206,17.62,0.50,89269.0
POST Submit Survey 1855,1,4370,4370,4370,0.00,0.000%,.22883,19.95,0.57,89269.0
POST Submit Survey 1856,1,5351,5351,5351,0.00,0.000%,.18688,16.29,0.47,89269.0
POST Submit Survey 1857,1,4905,4905,4905,0.00,0.000%,.20387,17.77,0.51,89269.0
POST Submit Survey 1858,1,5356,5356,5356,0.00,0.000%,.18671,16.28,0.47,89269.0
POST Submit Survey 1859,1,4849,4849,4849,0.00,0.000%,.20623,17.98,0.51,89269.0
POST Submit Survey 1860,1,4337,4337,4337,0.00,0.000%,.23057,20.10,0.57,89269.0
POST Submit Survey 1861,1,4862,4862,4862,0.00,0.000%,.20568,17.93,0.51,89269.0
POST Submit Survey 1862,1,5379,5379,5379,0.00,0.000%,.18591,16.21,0.46,89269.0
POST Submit Survey 1863,1,4867,4867,4867,0.00,0.000%,.20547,17.91,0.51,89269.0
POST Submit Survey 1864,1,4851,4851,4851,0.00,0.000%,.20614,17.97,0.51,89269.0
POST Submit Survey 1865,1,4358,4358,4358,0.00,0.000%,.22946,20.00,0.57,89269.0
POST Submit Survey 1866,1,4333,4333,4333,0.00,0.000%,.23079,20.12,0.58,89269.0
POST Submit Survey 1867,1,5366,5366,5366,0.00,0.000%,.18636,16.25,0.46,89269.0
POST Submit Survey 1868,1,4873,4873,4873,0.00,0.000%,.20521,17.89,0.51,89269.0
POST Submit Survey 1869,1,4792,4792,4792,0.00,0.000%,.20868,18.19,0.52,89269.0
POST Submit Survey 1870,1,4339,4339,4339,0.00,0.000%,.23047,20.09,0.57,89269.0
POST Submit Survey 1871,1,5369,5369,5369,0.00,0.000%,.18625,16.24,0.46,89269.0
POST Submit Survey 1872,1,4940,4940,4940,0.00,0.000%,.20243,17.65,0.50,89269.0
POST Submit Survey 1873,1,5357,5357,5357,0.00,0.000%,.18667,16.27,0.47,89269.0
POST Submit Survey 1874,1,4826,4826,4826,0.00,0.000%,.20721,18.06,0.52,89269.0
POST Submit Survey 1875,1,4349,4349,4349,0.00,0.000%,.22994,20.05,0.57,89269.0
POST Submit Survey 1876,1,4912,4912,4912,0.00,0.000%,.20358,17.75,0.51,89269.0
POST Submit Survey 1877,1,5384,5384,5384,0.00,0.000%,.18574,16.19,0.46,89269.0
POST Submit Survey 1878,1,4888,4888,4888,0.00,0.000%,.20458,17.83,0.51,89269.0
POST Submit Survey 1879,1,4856,4856,4856,0.00,0.000%,.20593,17.95,0.51,89269.0
POST Submit Survey 1880,1,4343,4343,4343,0.00,0.000%,.23026,20.07,0.57,89269.0
POST Submit Survey 1881,1,4403,4403,4403,0.00,0.000%,.22712,19.80,0.57,89269.0
POST Submit Survey 1882,1,5353,5353,5353,0.00,0.000%,.18681,16.29,0.47,89269.0
POST Submit Survey 1883,1,4932,4932,4932,0.00,0.000%,.20276,17.68,0.51,89269.0
POST Submit Survey 1884,1,4837,4837,4837,0.00,0.000%,.20674,18.02,0.52,89269.0
POST Submit Survey 1885,1,4377,4377,4377,0.00,0.000%,.22847,19.92,0.57,89269.0
POST Submit Survey 1886,1,5348,5348,5348,0.00,0.000%,.18699,16.30,0.47,89269.0
POST Submit Survey 1887,1,4881,4881,4881,0.00,0.000%,.20488,17.86,0.51,89269.0
POST Submit Survey 1888,1,5353,5353,5353,0.00,0.000%,.18681,16.29,0.47,89269.0
POST Submit Survey 1889,1,4396,4396,4396,0.00,0.000%,.22748,19.83,0.57,89269.0
POST Submit Survey 1890,1,4875,4875,4875,0.00,0.000%,.20513,17.88,0.51,89269.0
POST Submit Survey 1891,1,4886,4886,4886,0.00,0.000%,.20467,17.84,0.51,89269.0
POST Submit Survey 1892,1,4854,4854,4854,0.00,0.000%,.20602,17.96,0.51,89269.0
POST Submit Survey 1894,1,4346,4346,4346,0.00,0.000%,.23010,20.06,0.57,89269.0
POST Submit Survey 1893,1,5362,5362,5362,0.00,0.000%,.18650,16.26,0.46,89269.0
POST Submit Survey 1895,1,4354,4354,4354,0.00,0.000%,.22967,20.02,0.57,89269.0
POST Submit Survey 1896,1,5351,5351,5351,0.00,0.000%,.18688,16.29,0.47,89269.0
POST Submit Survey 1897,1,4869,4869,4869,0.00,0.000%,.20538,17.90,0.51,89269.0
POST Submit Survey 1898,1,4897,4897,4897,0.00,0.000%,.20421,17.80,0.51,89269.0
POST Submit Survey 1899,1,4870,4870,4870,0.00,0.000%,.20534,17.90,0.51,89269.0
POST Submit Survey 1900,1,5346,5346,5346,0.00,0.000%,.18706,16.31,0.47,89269.0
POST Submit Survey 1901,1,4383,4383,4383,0.00,0.000%,.22815,19.89,0.57,89269.0
POST Submit Survey 1902,1,5344,5344,5344,0.00,0.000%,.18713,16.31,0.47,89269.0
POST Submit Survey 1903,1,4869,4869,4869,0.00,0.000%,.20538,17.90,0.51,89269.0
POST Submit Survey 1904,1,4414,4414,4414,0.00,0.000%,.22655,19.75,0.56,89269.0
POST Submit Survey 1905,1,4857,4857,4857,0.00,0.000%,.20589,17.95,0.51,89269.0
POST Submit Survey 1906,1,4954,4954,4954,0.00,0.000%,.20186,17.60,0.50,89269.0
POST Submit Survey 1907,1,5373,5373,5373,0.00,0.000%,.18612,16.22,0.46,89269.0
POST Submit Survey 1908,1,4389,4389,4389,0.00,0.000%,.22784,19.86,0.57,89269.0
POST Submit Survey 1909,1,4891,4891,4891,0.00,0.000%,.20446,17.82,0.51,89269.0
POST Submit Survey 1910,1,5366,5366,5366,0.00,0.000%,.18636,16.25,0.46,89269.0
POST Submit Survey 1911,1,4864,4864,4864,0.00,0.000%,.20559,17.92,0.51,89269.0
POST Submit Survey 1912,1,4856,4856,4856,0.00,0.000%,.20593,17.95,0.51,89269.0
POST Submit Survey 1913,1,5345,5345,5345,0.00,0.000%,.18709,16.31,0.47,89269.0
POST Submit Survey 1914,1,4851,4851,4851,0.00,0.000%,.20614,17.97,0.51,89269.0
POST Submit Survey 1915,1,4383,4383,4383,0.00,0.000%,.22815,19.89,0.57,89269.0
POST Submit Survey 1916,1,5407,5407,5407,0.00,0.000%,.18495,16.12,0.46,89269.0
POST Submit Survey 1917,1,4890,4890,4890,0.00,0.000%,.20450,17.83,0.51,89269.0
POST Submit Survey 1918,1,4364,4364,4364,0.00,0.000%,.22915,19.98,0.57,89269.0
POST Submit Survey 1919,1,4884,4884,4884,0.00,0.000%,.20475,17.85,0.51,89269.0
POST Submit Survey 1920,1,4883,4883,4883,0.00,0.000%,.20479,17.85,0.51,89269.0
POST Submit Survey 1921,1,5374,5374,5374,0.00,0.000%,.18608,16.22,0.46,89269.0
POST Submit Survey 1922,1,5338,5338,5338,0.00,0.000%,.18734,16.33,0.47,89269.0
POST Submit Survey 1923,1,4368,4368,4368,0.00,0.000%,.22894,19.96,0.57,89269.0
POST Submit Survey 1924,1,4889,4889,4889,0.00,0.000%,.20454,17.83,0.51,89269.0
POST Submit Survey 1925,1,4900,4900,4900,0.00,0.000%,.20408,17.79,0.51,89269.0
POST Submit Survey 1926,1,4378,4378,4378,0.00,0.000%,.22841,19.91,0.57,89269.0
POST Submit Survey 1927,1,4898,4898,4898,0.00,0.000%,.20416,17.80,0.51,89269.0
POST Submit Survey 1928,1,5365,5365,5365,0.00,0.000%,.18639,16.25,0.46,89269.0
POST Submit Survey 1929,1,4853,4853,4853,0.00,0.000%,.20606,17.96,0.51,89269.0
POST Submit Survey 1930,1,5380,5380,5380,0.00,0.000%,.18587,16.20,0.46,89269.0
POST Submit Survey 1931,1,4866,4866,4866,0.00,0.000%,.20551,17.92,0.51,89269.0
POST Submit Survey 1932,1,4341,4341,4341,0.00,0.000%,.23036,20.08,0.57,89269.0
POST Submit Survey 1933,1,4353,4353,4353,0.00,0.000%,.22973,20.03,0.57,89269.0
POST Submit Survey 1934,1,4862,4862,4862,0.00,0.000%,.20568,17.93,0.51,89269.0
POST Submit Survey 1935,1,4906,4906,4906,0.00,0.000%,.20383,17.77,0.51,89269.0
POST Submit Survey 1936,1,5372,5372,5372,0.00,0.000%,.18615,16.23,0.46,89269.0
POST Submit Survey 1938,1,4363,4363,4363,0.00,0.000%,.22920,19.98,0.57,89269.0
POST Submit Survey 1937,1,5401,5401,5401,0.00,0.000%,.18515,16.14,0.46,89269.0
POST Submit Survey 1939,1,4844,4844,4844,0.00,0.000%,.20644,18.00,0.51,89269.0
POST Submit Survey 1940,1,4333,4333,4333,0.00,0.000%,.23079,20.12,0.58,89269.0
POST Submit Survey 1941,1,4920,4920,4920,0.00,0.000%,.20325,17.72,0.51,89269.0
POST Submit Survey 1942,1,4878,4878,4878,0.00,0.000%,.20500,17.87,0.51,89269.0
POST Submit Survey 1943,1,5247,5247,5247,0.00,0.000%,.19059,16.61,0.47,89269.0
POST Submit Survey 1944,1,4833,4833,4833,0.00,0.000%,.20691,18.04,0.52,89269.0
POST Submit Survey 1945,1,5346,5346,5346,0.00,0.000%,.18706,16.31,0.47,89269.0
POST Submit Survey 1946,1,4838,4838,4838,0.00,0.000%,.20670,18.02,0.52,89269.0
POST Submit Survey 1947,1,4360,4360,4360,0.00,0.000%,.22936,19.99,0.57,89269.0
POST Submit Survey 1948,1,4339,4339,4339,0.00,0.000%,.23047,20.09,0.57,89269.0
POST Submit Survey 1949,1,4935,4935,4935,0.00,0.000%,.20263,17.66,0.51,89269.0
POST Submit Survey 1950,1,4880,4880,4880,0.00,0.000%,.20492,17.86,0.51,89269.0
POST Submit Survey 1951,1,5396,5396,5396,0.00,0.000%,.18532,16.16,0.46,89269.0
POST Submit Survey 1952,1,4895,4895,4895,0.00,0.000%,.20429,17.81,0.51,89269.0
POST Submit Survey 1953,1,5243,5243,5243,0.00,0.000%,.19073,16.63,0.48,89269.0
POST Submit Survey 1954,1,4359,4359,4359,0.00,0.000%,.22941,20.00,0.57,89269.0
POST Submit Survey 1955,1,4881,4881,4881,0.00,0.000%,.20488,17.86,0.51,89269.0
POST Submit Survey 1956,1,4848,4848,4848,0.00,0.000%,.20627,17.98,0.51,89269.0
POST Submit Survey 1957,1,5357,5357,5357,0.00,0.000%,.18667,16.27,0.47,89269.0
POST Submit Survey 1958,1,4873,4873,4873,0.00,0.000%,.20521,17.89,0.51,89269.0
POST Submit Survey 1959,1,5284,5284,5284,0.00,0.000%,.18925,16.50,0.47,89269.0
POST Submit Survey 1960,1,4856,4856,4856,0.00,0.000%,.20593,17.95,0.51,89269.0
POST Submit Survey 1961,1,4283,4283,4283,0.00,0.000%,.23348,20.35,0.58,89269.0
POST Submit Survey 1962,1,4369,4369,4369,0.00,0.000%,.22889,19.95,0.57,89269.0
POST Submit Survey 1963,1,5409,5409,5409,0.00,0.000%,.18488,16.12,0.46,89269.0
POST Submit Survey 1964,1,5016,5016,5016,0.00,0.000%,.19936,17.38,0.50,89269.0
POST Submit Survey 1965,1,4874,4874,4874,0.00,0.000%,.20517,17.89,0.51,89269.0
POST Submit Survey 1966,1,5010,5010,5010,0.00,0.000%,.19960,17.40,0.50,89269.0
POST Submit Survey 1967,1,5300,5300,5300,0.00,0.000%,.18868,16.45,0.47,89269.0
POST Submit Survey 1968,1,4357,4357,4357,0.00,0.000%,.22952,20.01,0.57,89269.0
POST Submit Survey 1969,1,4367,4367,4367,0.00,0.000%,.22899,19.96,0.57,89269.0
POST Submit Survey 1970,1,4827,4827,4827,0.00,0.000%,.20717,18.06,0.52,89269.0
POST Submit Survey 1971,1,5301,5301,5301,0.00,0.000%,.18864,16.45,0.47,89269.0
POST Submit Survey 1972,1,4896,4896,4896,0.00,0.000%,.20425,17.81,0.51,89269.0
POST Submit Survey 1973,1,5267,5267,5267,0.00,0.000%,.18986,16.55,0.47,89269.0
POST Submit Survey 1974,1,4387,4387,4387,0.00,0.000%,.22795,19.87,0.57,89269.0
POST Submit Survey 1975,1,4883,4883,4883,0.00,0.000%,.20479,17.85,0.51,89269.0
POST Submit Survey 1976,1,4364,4364,4364,0.00,0.000%,.22915,19.98,0.57,89269.0
POST Submit Survey 1977,1,5374,5374,5374,0.00,0.000%,.18608,16.22,0.46,89269.0
POST Submit Survey 1978,1,4986,4986,4986,0.00,0.000%,.20056,17.48,0.50,89269.0
POST Submit Survey 1979,1,4840,4840,4840,0.00,0.000%,.20661,18.01,0.51,89269.0
POST Submit Survey 1980,1,4835,4835,4835,0.00,0.000%,.20683,18.03,0.52,89269.0
POST Submit Survey 1981,1,4405,4405,4405,0.00,0.000%,.22701,19.79,0.57,89269.0
POST Submit Survey 1982,1,5252,5252,5252,0.00,0.000%,.19040,16.60,0.47,89269.0
POST Submit Survey 1984,1,4343,4343,4343,0.00,0.000%,.23026,20.07,0.57,89269.0
POST Submit Survey 1983,1,5353,5353,5353,0.00,0.000%,.18681,16.29,0.47,89269.0
POST Submit Survey 1985,1,4851,4851,4851,0.00,0.000%,.20614,17.97,0.51,89269.0
POST Submit Survey 1986,1,4883,4883,4883,0.00,0.000%,.20479,17.85,0.51,89269.0
POST Submit Survey 1987,1,5252,5252,5252,0.00,0.000%,.19040,16.60,0.47,89269.0
POST Submit Survey 1988,1,4359,4359,4359,0.00,0.000%,.22941,20.00,0.57,89269.0
POST Submit Survey 1989,1,5399,5399,5399,0.00,0.000%,.18522,16.15,0.46,89269.0
POST Submit Survey 1990,1,4825,4825,4825,0.00,0.000%,.20725,18.07,0.52,89269.0
POST Submit Survey 1991,1,4361,4361,4361,0.00,0.000%,.22931,19.99,0.57,89269.0
POST Submit Survey 1992,1,4897,4897,4897,0.00,0.000%,.20421,17.80,0.51,89269.0
POST Submit Survey 1993,1,5252,5252,5252,0.00,0.000%,.19040,16.60,0.47,89269.0
POST Submit Survey 1994,1,4970,4970,4970,0.00,0.000%,.20121,17.54,0.50,89269.0
POST Submit Survey 1995,1,4844,4844,4844,0.00,0.000%,.20644,18.00,0.51,89269.0
POST Submit Survey 1996,1,4386,4386,4386,0.00,0.000%,.22800,19.88,0.57,89269.0
POST Submit Survey 1998,1,4361,4361,4361,0.00,0.000%,.22931,19.99,0.57,89269.0
POST Submit Survey 1997,1,5376,5376,5376,0.00,0.000%,.18601,16.22,0.46,89269.0
POST Submit Survey 1999,1,4886,4886,4886,0.00,0.000%,.20467,17.84,0.51,89269.0
POST Submit Survey 2000,1,4816,4816,4816,0.00,0.000%,.20764,18.10,0.52,89269.0
TOTAL,2000,4881,4260,10739,367.96,0.000%,.99809,87.01,2.49,89269.0
